image_path,label,name,brand,description,image_url
perfume_images/00040_Room_Service_Eau_de_Parfum.jpg,Amber_Oriental,Room Service Eau de Parfum,Vilhelm Parfumerie,"Picture this: Greta Garbo at Carlyle  a superstar who chose herself above Hollywood's siren song. Alone in her hotel room, attired in a drift of satin and poignant allure, waiting for her ultimate luxury: a bath of flower petals, the warm water releasing this collision of citrus and red fruits, bamboo, violet, black amber and sandalwood. What We Think Juicy and lush, but with a decidedly un-sweet sophistication, this is a fruity floral with a grown-up sexiness.",https://static.luckyscent.com/images/products/858002.jpg?width=400&404=product.png
perfume_images/01949_Bois_Farine_Eau_de_Toilette.jpg,Woody,Bois Farine Eau de Toilette,L'Artisan Parfumeur,"Created by Jean-Claude Ellena, perfume composer of international fame, Bois Farine (Wood Flour) is the product of his encounter with a magic tree in the Reunion Islands. Here, in a forest known as the coloured wood forest, surrounded by evocatively named trees , red wood, yellow wood, iron wood and milk wood, he unexpectedly discovered the fragrant white tree - a rare and nowadays protected species, reputed to have magical powers. This tree is specific to Reunion Island and its red flower smells like flour. Bois Farine is a single and unique fragrance, a magical union between witch wood and flower powder... As rich and fresh as flour rain.",https://static.luckyscent.com/images/products/15239.jpg?width=400&404=product.png
perfume_images/00068_Transilvania_Extrait_de_Parfum.jpg,Floral,Transilvania Extrait de Parfum,CALAJ Perfumes,"This word is known all over the earth and is associated with something evil, devilish, frightening... and all because of the legend of Dracula. CALAJ Perfumes wanted to show the world something else-- the positive characteristics of the vampire myth and the result is magnificent, intense, powerful, rich, deep and with a magnetism that you cannot resist. Lightness in the dark; Transilvania is to attract, not frighten.",https://static.luckyscent.com/images/products/857001.jpg?width=400&404=product.png
perfume_images/00179_Augusto_Eau_de_Parfum.jpg,Floral,Augusto Eau de Parfum,Mazzolari,"The legacy of the Mazzolari line dates back to the original Augusto Mazzolari, a late-1800's Milan barber renowned for the fresh, bright fragrances he would whip up on the spot for his customers. It continued through his grandson, also named Augusto, who took the family fragrance business and expanded it beyond the barbershop and out to the world. Now, Mazzolari honors both family and history with Augusto, a fresh, invigoratingly elegant scent appropriate for a gentleman of any era. Augusto opens with a tart, sparkling dose of bergamot and orange, made cool and refreshing with a spike of mint. A heart of rosewood maintains a sense of clean refinement, with geranium and lavender adding a smooth, masculine complexity. In the dry down, the depth and refinement of ambergris and sandalwood reinforce a sense of classic, understated sophistication. Equally perfect in any situation from the barbershop to the boardroom to the ballroom, Augusto is a testament to the storied history of one of our favorite houses.",https://static.luckyscent.com/images/products/32820.jpg?width=400&404=product.png
perfume_images/00630_2_MAN_Eau_de_Toilette.jpg,Spicy,2 MAN Eau de Toilette,Comme des Garcons,"The fragrance that's causing crazed mobs to empty the shelves in Europe and Japan is here!  CdG 2 MAN is a revision of the original 2 (in the silver bottle), taking it in a more woody/incense direction and creating a whole new animal.  Smoldering at first, 2 MAN roars out of the gate, declaring its boldness and contempt for simpering little focus-group scents that are a mishmash of ""manly"" notes.  2 MAN's simmering and incensey opening unfolds into an unusual combination of nutmeg, vetiver and subtle saffron flowers, each one appearing like chapters in a book.  As the pages turn and it evolves on the skin, a subdued mahogany and leather bring up the rear. Daring but not brash or loud; complex yet never persnickety.  It's a sure-bet for a modern classic.",https://static.luckyscent.com/images/products/21620.jpg?width=400&404=product.png
perfume_images/00435_Silver_Ambergris_Parfum_Extrait.jpg,Amber_Oriental,Silver Ambergris Parfum Extrait,Anonim,"This perfume captures the atmosphere of a deserted island gleaming in the sparkling mist of warm ocean waters heated by the mid-day sun. Revealed upon approach is an enchanted landscape: a whole isle covered with dense, emerald green, fantastically-shaped, entangled trees, their crowns sprinkled with flowers that fill the air with an intoxicating, mystic blossom bouquet.",https://static.luckyscent.com/images/products/844001.jpg?width=400&404=product.png
perfume_images/01423_Bal_dAfrique_Hair_Perfume.jpg,Citrus,Bal d'Afrique Hair Perfume,BYREDO,"BYREDO presents a hair perfume collection that invites you to care for and delicately scent the hair in one sensuous beautifying gesture. Enjoy the uplifting power of long lasting scents as they subtly diffuse throughout the day, amplified by the natural movement of the hair. Each hair perfume combines one of BYREDO's signature scents with a unique silicone and polymer formula to create a light, invisible veil designed to leave the hair nourished and luminous whilst divinely scented.Bal d'Afrique is inspired by Paris in the late 1920's, when the city was infatuated with an idiosyncratic and fantastical vision of African culture, music and dance. A vivacious blast of sunny citrus with just a pinch of spicy marigold makes a suitably dramatic entrance, leading to a brew of green bucchu, sheer and aqueous cyclamen and sweet violet. At center stage is the ever-bewitching vetiver, earthy and spicy, and smoothed with sweet amber and warm musk until it becomes velvety and almost edible. An extra soupÃ§on of growl is provided by cedar wood, but the overall effect is less voracious man-eating tiger and more of a mischievous tiger cub  sweet and adorable, but it still has claws. Bal d'Afrique is warm and embracing with a purring, cozy quality that has us at its mercy. Be careful, this one is addictive.",https://static.luckyscent.com/images/products/64170.jpg?width=400&404=product.png
perfume_images/00961_Arabians.jpg,Woody,Arabians,Montale,"Arabians is about capturing that feeling of royal adventure, with wind in your hair and a lover by your side. Inspired by the King of the Desert, the Arabian Horse, this regal fragrance takes the classic fougÃ¨re and takes it for a musky, sensually spiced spin. Sweet clean lavender heads the way, accompanied by a sexy blend of cardamom, rose, warm patchouli, and the most subtle use of oud by Montale we've seen yet. The result is stunningly seductive - an elegant leathery fougÃ¨re that dares you to lean in and come along for a mysterious ride.",https://static.luckyscent.com/images/products/35482.jpg?width=400&404=product.png
perfume_images/00553_LAir_Des_Alpes_Suisses_Eau_de_Parfum.jpg,Floral,L'Air Des Alpes Suisses Eau de Parfum,Tauer Perfumes,"Andy Tauer has a singular gift for olfactory mise en scene: fragrances so majestically evocative that you feel transported not only to a location, but into an experience: strolling through a Rahat marketplace at sunset (L'Air du Desert Marocain), ripping down Route 66 in a panhead Harley-Davidson (Lonesome Rider), or looking up at the Southwest sky next to a crackling fire (Lonestar Memories). For his newest experience, Andy invites us to the country where he lives and creates amongst the pristine natural beauty of the Swiss Alps.L'Air Des Alpes Suisses opens bright, fresh, and invigorating, with notes of bitter, lively alpine herbs and cool glacier air. As if on our own Swiss adventure, our journey then leads us into the fresh, green heart, the air rich with blooming alpine lilies and pine needles drying on the forest floor. And finally, we smell the warm woods of the timber trees, sweetened with the amber tones of earth drying in the midday sun. It's about as different from most of his previous offerings as can be, but for one simple truth- it's deeply, beautifully evocative in the way that only Tauer can be. Discover L'Air Des Alpes Suisses today, and lose yourself in the bright, fresh, natural beauty of Switzerland.",https://static.luckyscent.com/images/products/31469.jpg?width=400&404=product.png
perfume_images/01716_Ambre_114_Eau_de_Parfum.jpg,Woody,Ambre 114 Eau de Parfum,Histoires de Parfums,"This mythical raw material improves a 114-element composition. A caravanserai of scents for this hot oriental intensifying the natural sensuality of grey amber, sweet perfume and tinted with exoticism. In the Orient, women used to burn incenses, myrrh and amber. It is an oriental vision of voluptuousness.",https://static.luckyscent.com/images/products/57610.jpg?width=400&404=product.png
perfume_images/00837_B-612_Extrait_de_Parfum.jpg,Woody,B-612 Extrait de Parfum,Nishane,"In Antoine de Saint-Exupery's beloved children's book Le Petit Prince, the titular Prince is the only living being to come from a far-away asteroid known only as B-612. Traveling the universe, the Prince carries with him the spirit of imagination, open-mindedness and inquiry that he cultivated on B-612, and thus, the fragrance named for the asteroid is meant to convey that same spirit- as they put it, ""enlightenment through exploration."" So it should come as no surprise that B-612 is a dynamic, lively, and richly beautiful scent, combining classically aromatic and floral notes of geranium and lavender with a deeply woody heart and a warm, comforting base of oakmoss and tonka bean to create something compellingly timeless. While the result feels sophisticated and masculine, B-612 never loses sight of its joyfully childlike inspiration- this is a scent to wear on adventures, journeys, and new experiences with old friends. The Little Prince has taught generations of readers to hold fast to the wonder and goodwill that far too many lose when approaching adulthood- B-612 is an olfactive reminder that one need never let it go.",https://static.luckyscent.com/images/products/77421.jpg?width=400&404=product.png
perfume_images/01291_Eau_des_Sens_Eau_de_Toilette.jpg,Citrus,Eau des Sens Eau de Toilette,Diptyque,"""A piece of music that breathes on the skin"" is how Diptyque describes their new Eau des Sens, and while that might seem like hyperbole from another house, the decades-long run of uniform excellence from the storied Parisian house had us salivating to see how such a description might play out. Simply put, Eau des Sens is a masterpiece, a gorgeously fresh trip into the heart of a bitter orange tree that stuns the senses and induces genuine synesthesia. Like their earlier wonder Philosykos did for the fig tree, Eau des Sens is no mere one-note representation- this is bitter orange from ground to tree to blossom to fruit, with additional notes- juniper, angelica, patchouli- carefully chosen and applied to enhance every aspect of the composition, presenting a delicately floral, sweetly bright fragrance that sings with unexpected woody and spicy facets. Every new release from Diptyque is cause for celebration. But even by those lofty standards, Eau des Sens is in rarefied company. Take a deep breath, and give yourself over.",https://static.luckyscent.com/images/products/483000.jpg?width=400&404=product.png
perfume_images/00752_Aoud_Exclusif_Eau_de_Parfum.jpg,Woody,Aoud Exclusif Eau de Parfum,Mancera,"Ferociously spicy, exotically romantic, Aoud Exclusif is a hypnotic dance of oud, rose, and leather as only Mancera could deliver. Like the intoxicatingly dark color of the juice itself, Aoud Exclusif is mysterious and compelling, opening with fiery spices igniting atop resinous labdanum. The spice, an eye-popping blend of cumin, saffron, and black pepper, bursts though the inky richness of the lush rose and deep oud, letting a few tantalizing rays of light through to balance the seductive darkness. As the rich, refined leather base supports and enriches the warmth of the woods, we realize how completely we are under its spell, enchanted and deeply content. An oud fragrance for lovers and mystics alike, Aoud Exclusif is not to be missed.",https://static.luckyscent.com/images/products/64937.jpg?width=400&404=product.png
perfume_images/01131_Mirabilis_Eau_de_Parfum.jpg,Amber_Oriental,Mirabilis Eau de Parfum,L'Artisan Parfumeur,"Elegant in its simplicity, Mirabilis is the Natura Fabularis collection's and perfumer Daphne Bugey's attempt to tackle one of man's deepest questions- nature vs science- with a clever, fragrant twist. Here, the debate between the rational and the spiritual plays out in Bugey's choice of ingredients, with the natural world represented first via a rich, gently earthy incense, the most fundamental of all perfume ingredients, recalling ancient devotionals and primal understandings. Then, the scientific comes into focus, combining the comforting cleanness of Ambrox with Vulcanolide, a cutting edge synthetic musk with earthy and amber facets. The result is a fragrance that wears lightly, but not weakly- there's an elemental power beneath the surface, humming with clean energy, but also just enough earthiness to never fully leave the natural realm. Part rational, part spiritual, Mirabilis is a true reconciliation between reason and belief.Each Natura Fabularis fragrance is presented in an exquisite glass atomizer flacon with a beautiful metal bee detail.",https://static.luckyscent.com/images/products/152015.jpg?width=400&404=product.png
perfume_images/01474_Dama_Bianca_Eau_de_Parfum.jpg,Floral,Dama Bianca Eau de Parfum,Xerjoff - Casamorati,"Dama Bianca,The White Lady is a story of a lady trapped within her dreams. High above the vistas, she gazes out into what could lay beyond. Locked behind walls of jealousy and deception, her only escape is the fragrant notes of fruits and flowers outside her reach.",https://static.luckyscent.com/images/products/67403.jpg?width=400&404=product.png
perfume_images/01135_Venenum_Eau_de_Parfum.jpg,Woody,Venenum Eau de Parfum,L'Artisan Parfumeur,"Somewhere between gourmand and oriental, exotic and comforting, light and dark, lies Venenum, the Natura Fabularis collection's ode to the beautiful aromas and ingredients of India. Blending captivating notes of deep, smooth sandalwood, milky and spicy chai tea, and steamed rice, Venenum is an intriguing chameleon, oscillating between the mouthwatering and the romantic with delightful playfulness, conjuring broadly painted visions of sunsets over Lake Pichola and elaborately lovely high tea ceremonies, adventures as relaxing as they are exciting. We may not be able to precisely categorize Venenum, but there's one word that perfectly describes it: beautiful.Each Natura Fabularis fragrance is presented in an exquisite glass atomizer flacon with a beautiful metal bee detail.",https://static.luckyscent.com/images/products/152014.jpg?width=400&404=product.png
perfume_images/01532_Sunshine_and_Pancakes_Eau_de_Parfum.jpg,Sweet,Sunshine and Pancakes Eau de Parfum,4160 Tuesdays,"Originating as a custom bespoke fragrance for perfumer Sarah McCartney's family, Sunshine & Pancakes is meant to evoke a 1970's British seaside family vacation. A burst of sunny citrus projects warmth and sunshine, while an impressive dose of natural jasmine represents warm skin after a day at the beach. Honey and vanilla absolutes present the titular pancakes as the ideal childhood snack: rich, sweet and indulgent. A heart of cedarwood lends substance and represents happy people enjoying life on holiday. A vacation in a bottle that doesn't require a passport.",https://static.luckyscent.com/images/products/64605.jpg?width=400&404=product.png
perfume_images/01703_Un_Coeur_en_Mai_Eau_de_Parfum.jpg,Floral,Un Coeur en Mai Eau de Parfum,Parfums MDCI,"When the brand decided to up the concentration of Un Coeur en Mai, the original formula risked running afoul of ever-stricter regulations. Undaunted, Patricia de NicolaÃ¯ stepped back into the lab and came out with an even more beautiful, tender and well-balanced version. Skimming off a smidge of pink pepper and clove, she's made her hyacinth and lily of the valley accord even truer to the tenderness of its name,a heart in May. Built on a fresh heart of rose and geranium enhanced with different tones of green  bright floral petitgrain, raspy blackcurrant and resinous galbanum  it unfurls like a delicate sprig of muguet under a springtime sun in a haze of fluffy musk. As an added bonus, this subtle tweak has allowed a stronger concentration and improved the lasting power: more to love for anyone who's fallen in love with this radiant tribute to spring, composed by a true master of perfumery.",https://static.luckyscent.com/images/products/36510.jpg?width=400&404=product.png
perfume_images/02012_Odalisque_Eau_de_Parfum.jpg,Floral,Odalisque Eau de Parfum,PARFUMS DE NICOLAI,"The beauty that requires a second look to appreciate, the purring voice with the merest hint of an invitation, the touch that lingers just a second too long -- this is a fragrance of innuendo and discretion. A creamy lily of the valley beckons us into a soft, powdery floral  -- sweet and pillowy with a teasing undercurrent of salt and earth. Lovely, unusual and quietly seductive.",https://static.luckyscent.com/images/products/31303.jpg?width=400&404=product.png
perfume_images/00967_Mx_Eau_de_Parfum.jpg,Woody,Mx. Eau de Parfum,ERIS Parfums,"PronouncedMix, Mx. is named after the gender neutral title replacing Mr., Mrs. and Ms., announces a new gender fluid era where perfumes are not rigidly gendered. ""X"" marks the spot of freedom.True to form, Mx. doesn't abstain from taking a position on gender  it leaves all options open. Mx. dances between sweet creaminess and brusque, aromatic woods, playing both sides of the fence with perfect poise and balance. Its mouthwatering, almost gourmand opening salvo of peppery saffron fits neatly over a heart of rugged Australian sandalwood and cedar spiked with black pepper, ginger, cacao and frankincense.Dabs of castoreum and birch tar in the base draw all the other notes together in a sensual embrace, sending a haze of smoke and leather up through the nutty, earthy sandalwood. A crÃ¨me brulÃ©e of whipped woods, saffron, incense, and smoke, Mx. is the fragrance equivalent of a soft feminine face being kissed all over by a masculine, stubbled one. We defy you to put it on and not shiver with pleasure.",https://static.luckyscent.com/images/products/72904.jpg?width=400&404=product.png
perfume_images/00822_Tokyo_Eau_de_Parfum.jpg,Woody,Tokyo Eau de Parfum,Gallivant,"It's 6 am in Tokyo as you make your way home through the quiet back streets, the air humid with early morning mist. As the electric cables above your head crackle and snap, a strange peace descends on the scene. Tokyo is finally at slumber, or at least in brief repose before gathering itself up again into the manic energy that courses through the city like a pulse. Gallivant's Tokyo captures the moment when Old Tokyo meets New, the sweet smokiness of Japanese incense of Kodo ceremonies spilling out of small wooden temples to meet the sweet-and-sour pungency of izakaya street food. There's a lot going on in Tokyo, the city, and so there's a lot going on in Tokyo, the scent. But despite the cacophony of notes, it all meshes into a singular statement on modern Japanese urban culture. The exciting buzz of yuzu and black pepper in the topnotes conjure the crackle of overhead electric cables swinging softly in the morning breeze, while wasabi, cardamom, and nutmeg lend a dash of complex sour-sweet flavoring to the brew. Tokyo smells intoxicating and strange; otherworldly in the way only exposure to a completely foreign culture can be. Japanese temple incense is the calm at the center of this storm, a cloud of gentle hinoki wood, smoke, and damp flower petals billowing out into the streets as we pass. Before the incense has a chance to turn to powder, a base of exuberantly-spiced ambers, patchouli, sandalwood, and musk moves in to drench the scent in the gold patina of orientalism. This might seem more Arabian-inspired than Japanese at first until you notice that the gentler Japanese accents persist, infiltrating the fog of resin with the aqueous, sweet-and-sour aroma of cardamom, the wasabi, and the silvery ephemerality of hinoki wood. Big city neon energy meets old world Tokyo: this scent brings us straight to the point where they intersect.",https://static.luckyscent.com/images/products/766007.jpg?width=400&404=product.png
perfume_images/00264_Royal_Muska_Eau_de_Parfum.jpg,Amber_Oriental,Royal Muska Eau de Parfum,M. Micallef,"Just like in Baudelaire's poem, the sensual aroma of musk in Micallef's Royal Muska,sings, transporting the soul and sense. Infused with the creamy sensuality of the indolent flowers of ylang ylang and with the honeyed opulence of roses, the fragrance is exotic and infinitely feminine. The base of benzoin and ripe fruits puts a delicious twist on the composition, giving it a tropical air. This is the scent of tanned skin, of hot days and sultry nights, the heavenly aroma of passionate paradise.",https://static.luckyscent.com/images/products/24510.jpg?width=400&404=product.png
perfume_images/01122_Io_Non_Ho_Mani_Che_Mi_Accarezzino_il_Volto_Extrait_de_Parfum.jpg,Amber_Oriental,Io Non Ho Mani Che Mi Accarezzino il Volto Extrait de Parfum,UNUM,"Io Non Ho Mani Che Mi Accarezzino il Volto - ""There are no hands / to caress my face."" This is the beginning of a 1948 poem by Father David Maria Turoldo, which the Italian photographer Mario Giacomelli took as the name for a photography series in the early 1960s. It's these photos that serve as the inspiration for UNUM's founder and artist Filippo Sorcinelli's new fragrance. The photos are striking: disarming images of young priests in states of joyous movement, dancing and playing. The fragrance is an olfactory rendering of the stunning imagery, capturing the humanity beneath the black cassocks.  The fragrance opens with a fizzy glow of crackling petitgrain and bergamot, which lifts up to reveal the heart: a breathtaking wall of scent, flawlessly blended cedar with spice, like cinnamon, and clary sage, ylang ylang, and resins. The drydown evokes what we imagine the seminary could have been, its stone walled building resonating with sandalwood, rituals cloaked in incense and benzoin, and the warm puff of tobacco. It transports you into Giacomelli's photographs of the clergymen smoking cigars - when the rector saw these images, it was the last straw, and Giacomelli was prevented from ever photographing at the seminary again.",https://static.luckyscent.com/images/products/71906.jpg?width=400&404=product.png
perfume_images/01494_Masculin_Pluriel_Eau_de_Toilette.jpg,Woody,Masculin Pluriel Eau de Toilette,Maison Francis Kurkdjian,"A fougÃ¨re accord, the trademark of major men's classics, set off by the depth of lavender absolute from Provence and a soft leathery accord built on an architecture of Eastern red cedar, Indonesian patchouli and vetiver from Haiti.Masculin Pluriel is a beautiful creation composed of a multitude of facets, designed to evolve with freedom and sensuality, unbound from fleeting fashions. A challenge to time and a search for timelessness, the recognizable quality of major classics.",https://static.luckyscent.com/images/products/49827.jpg?width=400&404=product.png
perfume_images/00581_Rose_Millesimee_Extrait_de_Parfum.jpg,Floral,Rose Millesimee Extrait de Parfum,Jovoy Paris,"Powerful yet fresh, sensual yet subtle, Rose Millesimee is an intimate portrait of Centifolia Rose in all of its fresh, spicy splendor. In the talented hands of Vanina Murraciole, this exquisite soliflore is a portrait not only of Grasse's most treasured native flower, but of the region itself, bursting with vivacious natural beauty and deeply romantic effect. A perfect dash of vibrant spice and a sweet, crisp candied apple note enhance the inherent freshness of Centifolia, while a smoothly musky base brings in a touch of Bulgarian rose to supplement the deeper, more carnal floral tones. The result is a true rose soliflore, showcasing the sublime simplicity of letting something naturally luxurious speak for itself. We've been blessed with some incredible rose scents already this year, but Rose Millesimee may well be the best of the bunch.",https://static.luckyscent.com/images/products/61617.jpg?width=400&404=product.png
perfume_images/00881_2015_Le_Phenix_Eau_de_Parfum.jpg,Amber_Oriental,2015 Le Phenix Eau de Parfum,Les Bains Guerbois,"""In Paris, nothing disappears, and everything can come back to life.""It's with this sentiment that the legendary Les Bains once again steps out onto the scene. Having lived as a beloved spa and gathering house, then a world-famous party spot, then a luminary artists' retreat, its newest incarnation is a fusion of them all- a boutique hotel, a spa, a club, a waypoint. The full history of this magical locale is laid out in Le Phenix, with the rich scent of a majestic firebird rising from old ashes- fiery ginger and cardamom set the scene, while a smooth cedarwood heart projects strength, integrity, and tradition. Most of all, a bright, rich incense permeates throughout the fragrance, exuding ethereal beauty, timeless power, and warm spirituality. When you wear Le Phenix, you look forwards and backwards simultaneously, reverent towards the history of this grand place, but charging forwards in pursuit of new adventure and achievement. Le Phenix is a scent for those in perfect harmony with the eternal pleasures and rewards of the City of Light.",https://static.luckyscent.com/images/products/797004.jpg?width=400&404=product.png
perfume_images/00983_Bruma_Eau_de_Parfum.jpg,Floral,Bruma Eau de Parfum,Cire Trudon,"Bruma meanssolstice in Latin, which brings to mind something one might wear to a pagan ritual or to howl at the moon. But the word Bruma' is also close to the French word brume for mist, and we think that this word fits the scent better. It begins with a gentle misting of iris, violets, and peony, all swirled together into a creamy, fluffy cosmetics accord that's part lokhoum, part lipstick. A rooty iris stands at the center, quietly gathering itself up into a soft leather, aided by black pepper, which accentuates the naturally rubbery facets of peony. Thanks to a touch of lavender and galbanum, the suede or leather accord grows ashier, greener, and drier, the ghost of Tuscan Leather flickering at the edges. It is only after a while that one begins to notice the delicious creaminess of the base coming forward: damp jasmine petals pressed into spicy, milky tonka bean and the saltwater taffy of labdanum. All the while, Bruma retains a delightfully gauzy texture, which makes it an easy wear, even in hot weather. The lingering impression is of a fruity violet suede accord over dry ash, resin, and finally, the nutty, baked hay smell of tonka and vetiver. It is not the striding Valkyrie implied by the name; but for days when you want to smell just plain amazing rather than fierce, Bruma is the perfect choice.",https://static.luckyscent.com/images/products/55965.jpg?width=400&404=product.png
perfume_images/00228_Fusion_Sacree_-_Obscur_Eau_de_Parfum.jpg,Amber_Oriental,Fusion Sacree - Obscur Eau de Parfum,Majda Bekkali,"L'Artisan's Bertrand Duchaufour is the nose behind Fusion SacreÃ© for him, and his masterful hand has created a perfume so deep, warm and boozy-woody thick/sweet that our eyes rolled back in our heads and we started muttering incoherently. It opens with a flourish of opulent spices and a brush of lavender...but it's quickly bowled over by an aged wooden cask of rum. It's a big, bold frigate ship of a fragrance, its wild and unbridled boozy notes enriched by coffee, spiked by cloves, sweetened by vanilla & caramel, and touched with tuberose. Narcotic and emotional, if it were a color, it would be dark brown and resinous... slow-flowing and teeth-grindingly delicious.",https://static.luckyscent.com/images/products/60103.jpg?width=400&404=product.png
perfume_images/01688_Amyris_Pour_Homme_Eau_de_Toilette.jpg,Floral,Amyris Pour Homme Eau de Toilette,Maison Francis Kurkdjian,"Francis Kurkdjian conceives his fragrances with people in mind, and what he wanted for Amyris homme was to express the quintessence of the good-bad guy. He also conceives his collection as a fragrance wardrobe for every moment of the day and with the Amyris his'n'hers duo, he wanted scents that could be shrugged on for daywear: chic, but comfortable enough not to demand major commitment before spritzing.Amyris is a wood formerly known as West Indies sandalwood, which draws its name from the Greek amyron,intensely fragrant: it was in rediscovering its scent during exercises with his apprentice that Francis Kurkdjian was inspired to use it. The word itself includediris, which yields the core accord of the fragrance with amyris, which straddles cedar and sandalwood.Amyris homme plays on the tough-tender duality with an aromatic opening brightened by a squirt of mandarin. For his iris note, the perfumer uses iris resinoid, which develops striking dark chocolate facets. It is this non-gourmand chocolate effect that Amyris homme plays on to express dusky masculine tenderness by setting the iris resinoid in a coconut, coffee and tonka bean, with its hay and tobacco facets suffused with a bitter-almond flavor. Unapologetically masculine  but with a twist  Amyris homme is as easy to slip on as a favorite white shirt and jeans outfit, yet chic enough to carry you into the cocktail hour. A classic.",https://static.luckyscent.com/images/products/49831.jpg?width=400&404=product.png
perfume_images/00350_Octavian_Parfum.jpg,Spicy,Octavian Parfum,Electimuss,"Octavian, Emperor Augustus, first emperor of the Roman empire and Caesar's chosen son and heir. He oversaw the greatest expansion of the Roman empire across the Silk Road, through east and west Europe, Iran, Persia, Egypt, and into China. His reign oversaw a time of great wealth, alliances, peace and success.Bulgarian rose, Persian incense, Iranian oud and spices from the East combine to create the fragrance of an empire. I found Rome a city of bricks and left it a city of marble Emperor Augustus What We Think Opulent and smolderingly intense, this resinous floral oud will take command of any room.",https://static.luckyscent.com/images/products/855009.jpg?width=400&404=product.png
perfume_images/01615_Ylang_49_Eau_de_Parfum.jpg,Woody,Ylang 49 Eau de Parfum,Le Labo,"A sumptuous floral chypre with all the moody charisma of a film noir. Like the scarlet-lipped femme fatale with a shadowy past, the enigmatic Ylang 49 starts as a thing of straightforward beauty before leading us down a winding, slightly dangerous path.Ylang 49 opens with a powerful burst of classic chypre elements  a sultry sweet floral heart of gardenia and ylang ylang, countering a pungently earthy patchouli and oakmoss. But just when you think you've got it figured out, the ylang ylang and gardenia meld into a lush, buttery, exotic floral with hints of apricot. The tension between the creamy flowers and dusky oakmoss creates a gingery fizz and the deep thrum of rich sandalwood and resinous benzoin generates a velvety sweetness that highlights the titular ingredient's peachlike aspect. In the center of all this swirling intrigue is a warm, salty skin note that feels both sensuous and modern, provocative yet comforting. Like the mysterious beauty from so many stories, Ylang 49 is not meant to flirt with everyone it meets, but instead to seduce only the worthy.Exquisite secrets like the ones contained in Ylang 49 simply cannot be limited to either men or women. The only requirements are boldness, complexity, and a thirst for the extraordinary.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.Please note: Complimentary samples available with any product purchase. Please request at checkout in the comments box.",https://static.luckyscent.com/images/products/46828.jpg?width=400&404=product.png
perfume_images/00150_Cafe_Chantant_Parfum_Extrait.jpg,Amber_Oriental,Cafe Chantant Parfum Extrait,Nobile 1942,"The ""Singing CafÃ©s"" of the Belle Ãpoque- renowned venues of theatre, song and drink that played a major role in the revitalization of Paris in the late 19th century. Artists, socialites and revelers of every social strata flocked to these magical establishments in droves, cultivating an optimism and cultural explosion of unparalleled energy. With CafÃ© Chantant, Nobile 1942 pays tribute to the unique atmosphere of the Singing CafÃ©, from the elegant chypres worn by fashionable ladies, to the rich tobacco smoke of their gentleman companions, and even the delicacies on the tables and in the cocktail glasses, for a fragrance of rich, creamy, aromatic depth.CafÃ© Chantant opens with a juicy burst of sweet black cherry and mouthwatering spice, immediately enveloping us in a world of heady liquors and exotic delights. A powdery floral heart of heliotrope and iris recalls the exquisite cosmetics and larger than life fragrances of years past, while a base of deeply creamy vanilla and rich, musky patchouli and benzoin swoons with an atmosphere both sultry and gourmand. The overall effect is complex, evocative and dreamlike- a window into an incomparably glamorous past.",https://static.luckyscent.com/images/products/52318.jpg?width=400&404=product.png
perfume_images/00904_Dead_of_Night_Eau_de_Parfum.jpg,Floral,Dead of Night Eau de Parfum,Strangelove NYC,"Dead of Night is an oil-based fragrance featuring organic oud oil distilled from agarwood trees grown on a sustainably-managed 600-acre plantation in Borneo. It's the equivalent of the Slow Food movement, only in oud terms  no chemical inoculation, no rubbery oud aromachemicals, and little interference from humans. This slow way of farming agarwood produces oud oil that is authentically pungent at first, but quickly softens to reveal the supple, tangy aroma of lambskin freshly cured with hay, herbs, and tea. Polished and set in the frame of a fragrance composition like a jewel, a material like this oud shines. Just keep in mind that this is indeed real oud. Those with little to no experience of oud outside of commercial perfumery might be taken aback at how animalistic and raw the note appears at first, but fear not! In time, the fearsome braggadocio of the opening relaxes into a wonderful aroma of soft leather, delicately sour with accents of dried apricots and fermented tea. Violet leaf and bergamot add freshness to the composition, the crushed greenery and citrus notes mimicking the minty sparkle of agarwood grown on the island of Borneo. The florals are subtly placed so as not to distract from the golden, glowing oud, but a glimpse of rose and jasmine emerges in the heart to sweeten its hay-like tone. Subtle brushstrokes of sandalwood and incense help the oud to fade out gently at the end, but, like a theater star, it lingers for hours on stage, in full knowledge that it's what people really came to see.",https://static.luckyscent.com/images/products/79302.jpg?width=400&404=product.png
perfume_images/00521_Radish_x_Vetiver_Eau_de_Parfum.jpg,Woody,Radish x Vetiver Eau de Parfum,Comme des Garcons: Clash,"Radish and Vetiver- two roots with wildly different profiles. Vetiver, a staple of perfumery, grassy and sweet, earthy and spicy- a complex, multifaceted and often quite masculine aroma. Radish, on the other hand, not typically considered a desirably fragrant material, capable of the pungent sharpness of natural gas, but beneath the surface, possessed of a distinctive greenness and subtle citric qualities as well. An odd combination on paper, undeniably, but in the hands of Comme des Garcons, one that feels quintessentially CDG- the spice and earth of the vetiver made both more intense by the radish's petroleum-like tones, while also softened and brightened with the green elements. A scent that feels both uniquely natural and unnatural all at once- a sexy, fresh, and dare we say cutting-edge fragrance that anyone can pull off with panache. With Clashes like this, who needs to get along?",https://static.luckyscent.com/images/products/839000.jpg?width=400&404=product.png
